match_id,market_key,selection,line,probability
4173,exact_score,9-2,,0.00026004750049981695
4173,exact_score,9-3,,9.789080395008378e-05
4173,exact_score,9-4,,2.763709364512951e-05
4173,exact_score,9-5,,6.242130327495419e-06
4173,exact_score,9-6,,1.1748760417717537e-06
4173,exact_score,9-7,,1.8954157009724043e-07
4173,exact_score,9-8,,2.6756232000574092e-08
4173,exact_score,9-9,,3.357321330624877e-09
4173,exact_score,9-10,,3.7914329137018443e-10
4173,exact_score,9-11,,3.8924330991809774e-11
4173,exact_score,9-12,,3.663113514534725e-12
4173,exact_score,10-0,,0.00010816238430017203
4173,exact_score,10-1,,0.00012214810066566145
4173,exact_score,10-2,,6.897110577195748e-05
4173,exact_score,10-3,,2.596309128280944e-05
4173,exact_score,10-4,,7.330048953995091e-06
4173,exact_score,10-5,,1.6555691949837952e-06
4173,exact_score,10-6,,3.1160653184603635e-07
4173,exact_score,10-7,,5.0271168360523674e-08
4173,exact_score,10-8,,7.096422399076004e-09
4173,exact_score,10-9,,8.904456461220261e-10
4173,exact_score,10-10,,1.00558290318347e-10
4173,exact_score,10-11,,1.0323706802714237e-11
4173,exact_score,10-12,,9.715493868622638e-13
4173,exact_score,11-0,,2.6079428614093553e-05
4173,exact_score,11-1,,2.9451575908466393e-05
4173,exact_score,11-2,,1.6629875913450993e-05
4173,exact_score,11-3,,6.2600560267988325e-06
4173,exact_score,11-4,,1.7673749489749557e-06
4173,exact_score,11-5,,3.9918035198308355e-07
4173,exact_score,11-6,,7.513259212566238e-08
4173,exact_score,11-7,,1.2121065517259224e-08
4173,exact_score,11-8,,1.711044394681144e-09
4173,exact_score,11-9,,2.146986109174819e-10
4173,exact_score,11-10,,2.424597766479205e-11
4173,exact_score,11-11,,2.4891867568953893e-12
4173,exact_score,11-12,,2.3425383088287254e-13
4173,exact_score,12-0,,5.76409766791858e-06
4173,exact_score,12-1,,6.509412553570188e-06
4173,exact_score,12-2,,3.6755494297408293e-06
4173,exact_score,12-3,,1.3836029492460167e-06
4173,exact_score,12-4,,3.9062672623965927e-07
4173,exact_score,12-5,,8.822718357798586e-08
4173,exact_score,12-6,,1.660586991626698e-08
4173,exact_score,12-7,,2.6790082909625345e-09
4173,exact_score,12-8,,3.7817649884234383e-10
4173,exact_score,12-9,,4.7452871027474744e-11
4173,exact_score,12-10,,5.358866767445523e-12
4173,exact_score,12-11,,5.501621907728754e-13
4173,exact_score,12-12,,5.177498250721895e-14
4174,1x2,home,,0.5232015286188694
4174,1x2,draw,,0.2601156952944571
